id,EC1,EC2
14838,0.5840212857498223,0.7184430801090308
14839,0.7394770212730869,0.8947471671592531
14840,0.6892443932260248,0.7069635860989755
14841,0.6742248851500243,0.7965112963814743
14842,0.7991982978894734,0.8792499627607688
14843,0.5953588179501473,0.7773300234161107
14844,0.4702954164574562,0.8532749956383886
14845,0.6103911319920133,0.8707900791512565
14846,0.6308223427073827,0.6593871839332961
14847,0.6486344362575421,0.807898331251629
14848,0.8095627166351659,0.8148782592110058
14849,0.6240793783823397,0.8210039070347831
14850,0.777575823031777,0.7171560833688977
14851,0.5492246002030156,0.7994733374038179
14852,0.4271123750450988,0.871588713264017
14853,0.608442597277173,0.8199976835729479
14854,0.6958092842301501,0.7978568517468261
14855,0.7454563418383446,0.750725890485625
14856,0.6600159682864498,0.8627809308949451
14857,0.5995581848141102,0.8202498080800438
14858,0.5995936694237632,0.827497525157015
14859,0.697944886701236,0.6907415874284866
14860,0.6652920993962218,0.881764294718605
14861,0.6534129880104876,0.8282529415239677
14862,0.6521094902606395,0.8314284467691015
14863,0.7174004169634595,0.8614311772125246
14864,0.69953317302286,0.6600333044510291
14865,0.6714546182488539,0.7579866072253584
14866,0.6436295489457057,0.7907058341470008
14867,0.6787366645211075,0.781272695563544
14868,0.7078374336857117,0.8431740276050069
14869,0.6619027168527496,0.7775315907856721
14870,0.6812230157933529,0.7957462028697176
14871,0.6723402125130798,0.8149489153701954
14872,0.6911423489834935,0.7659731272795617
14873,0.7028179306455095,0.706281204302629
14874,0.6473729480370652,0.7033280644977226
14875,0.5140289911959637,0.7406493916671044
14876,0.388102638115849,0.9124198780096711
14877,0.7188089262666052,0.7942537158402325
14878,0.6682968451710812,0.8224386343013577
14879,0.721657886332093,0.861834914664414
14880,0.757858849424067,0.6186617750592797
14881,0.6560217739851844,0.8466562617153176
14882,0.6630628288875202,0.8079634332362831
14883,0.6940421969308921,0.8229964428331361
14884,0.7056897752605018,0.8130021947632108
14885,0.7407261415995267,0.8732549046302097
14886,0.584429523965225,0.8476894602345139
14887,0.7212376213676224,0.8323449012041162
14888,0.7731544803422842,0.7935152697282594
14889,0.6686792097712985,0.7298170758867927
14890,0.5578587263234717,0.8190409689050828
14891,0.6925708167693604,0.8223255399063499
14892,0.7584154153706694,0.8469058741908801
14893,0.6534718827557107,0.6867175764751172
14894,0.5165268254555295,0.8199729302822295
14895,0.7157186006662224,0.7540100875596842
14896,0.676114288925192,0.635405671976857
14897,0.8365755816377154,0.7318168095953357
14898,0.7179498280074369,0.8802388817969523
14899,0.5893626330665117,0.781436990758423
14900,0.5195934529825178,0.8680567321936687
14901,0.5451290831162194,0.8020218517504705
14902,0.4319554982438764,0.8498374084392413
14903,0.7636385210982177,0.8303283911105035
14904,0.5299072562900281,0.724349694631533
14905,0.6530135979323002,0.6576976453812946
14906,0.6634256466525851,0.784579409102549
14907,0.62213160977676,0.8452225226691384
14908,0.59828789760486,0.8648109744171726
14909,0.6776211342157036,0.8454711428626754
14910,0.6957576102453439,0.8478651308879724
14911,0.7053999193109671,0.6780180602907262
14912,0.7165586854007133,0.8258609959310061
14913,0.5022913120363477,0.8446247368401157
14914,0.6704646566348568,0.8784804321469873
14915,0.6854322808728022,0.8706063106757584
14916,0.6260843830128554,0.8633086417085782
14917,0.6328598825412635,0.8861541543669059
14918,0.5916195915716936,0.8303461336465721
14919,0.7609143211064741,0.6373161300763995
14920,0.6984958990060407,0.7854240655237049
14921,0.5050048556144313,0.8620114326836572
14922,0.45435077849245364,0.8419795269081934
14923,0.5643421122427176,0.7793770229247574
14924,0.7210872019529593,0.769397951324445
14925,0.7655542875039227,0.7804815978886795
14926,0.4968864093402651,0.8772870269353791
14927,0.7280746209539972,0.8020842996420546
14928,0.7316912754207014,0.818637084631477
14929,0.7523523924380372,0.8872902034254706
14930,0.7025345123841816,0.6699654002963882
14931,0.6792160751062037,0.6429195604004928
14932,0.6742705928514751,0.8553087315748641
14933,0.7237156240578443,0.710353117270696
14934,0.6160998597694973,0.8061042997885469
14935,0.44434579780919026,0.8822085107052018
14936,0.45692308755412336,0.8165065199058799
14937,0.5458000864242395,0.7669759409621661
14938,0.5008455260429783,0.866757741582618
14939,0.8108758503910707,0.8554199506292508
14940,0.6156314975553748,0.7864496801886363
14941,0.6110086942039465,0.8632308777648028
14942,0.6354355322620033,0.7654754555189022
14943,0.422743117912125,0.8775690830143886
14944,0.7676804469925964,0.7874089312479818
14945,0.46700504584049773,0.8404739886933339
14946,0.5606283763438236,0.8580441193779335
14947,0.6815873885084889,0.8780116657725441
14948,0.736421023541954,0.8808089877918361
14949,0.6905466301723995,0.5884991432172709
14950,0.7411805412612149,0.8500570872198728
14951,0.6677615545639647,0.8358361903767636
14952,0.6455861325929673,0.8357795798341358
14953,0.6715362590299437,0.8762753825675101
14954,0.7243038815897386,0.7684361309798667
14955,0.6762638984141712,0.7532676129183344
14956,0.631174399492562,0.8138722795172908
14957,0.6704310485849769,0.7128013725627275
14958,0.7414805118798062,0.8406346828842378
14959,0.7117411857569235,0.8383734231452185
14960,0.5783609750757234,0.8547939121201128
14961,0.6961488955323867,0.9191196703662907
14962,0.5443501957416544,0.8164881991842856
14963,0.8289901377319411,0.8583174401426524
14964,0.6806695881398952,0.7256257550692271
14965,0.7161060260461469,0.7885994716286001
14966,0.595889770285251,0.8106133866794016
14967,0.6456766980395239,0.8649288458258391
14968,0.835247957226219,0.7871608284127141
14969,0.7161661677911106,0.7691539591467366
14970,0.697128194053592,0.6683980560797558
14971,0.7043883889420377,0.8011899965058826
14972,0.6351303639041306,0.7187711864944598
14973,0.6509086891045297,0.9186988070931149
14974,0.7007990197896963,0.8133127347484
14975,0.7687107673113214,0.6268424774702227
14976,0.6231699416051881,0.8484862880673522
14977,0.4638825811240263,0.8960424900145972
14978,0.4015470541404191,0.7796140613559548
14979,0.6251753116106991,0.9020395878726354
14980,0.5586680054413743,0.8223484672997552
14981,0.6612520682469805,0.8602180192465833
14982,0.7903831521722579,0.7348268740583769
14983,0.7361108973305077,0.8505368189804967
14984,0.7393139693138724,0.7543322134145177
14985,0.7406244076916437,0.8194612971501056
14986,0.7260951155964209,0.8488695684103706
14987,0.7762020448055215,0.8651746798400517
14988,0.7466068764547622,0.7119094645474143
14989,0.7991417717622193,0.8221527046693881
14990,0.6802322485456805,0.7373678227713863
14991,0.6248756558953297,0.7076823350199293
14992,0.6414707021270513,0.9166631239235369
14993,0.7087895036425952,0.7496191142898209
14994,0.6909466746307169,0.8216898944516705
14995,0.645949571942271,0.7682086424100798
14996,0.6909141384241135,0.8941953403889931
14997,0.8181032384387388,0.693376728678335
14998,0.6834140943121482,0.8360389513192252
14999,0.638208118737117,0.8384788596594381
15000,0.6960531118901887,0.9038904366883496
15001,0.7842205832224657,0.8140205009217315
15002,0.7799115448579005,0.9003003905027332
15003,0.7262288901979279,0.7513612829305304
15004,0.7627140473120543,0.7858242179604914
15005,0.7262821911281797,0.9083308481792258
15006,0.7693339690483961,0.8322663240916833
15007,0.4211373870868821,0.7211250346089492
15008,0.7118237336618541,0.8732747141107624
15009,0.6067762039798446,0.8194597785876203
15010,0.6596436115011928,0.8638630645637284
15011,0.6522122692464416,0.8725902897628185
15012,0.5268983911346455,0.8554451065576586
15013,0.7100128282246262,0.7063891021593726
15014,0.437931862630194,0.8610968595206534
15015,0.6866060956014398,0.6903803140608883
15016,0.6671874793797508,0.871516497136618
15017,0.6679694629292712,0.8551346503701164
15018,0.7283566733579486,0.8081896871056566
15019,0.6439716387444763,0.7673093358555136
15020,0.8153992204119209,0.7589615934732942
15021,0.6727631750234171,0.7562513395601298
15022,0.7905408658280945,0.7784796219955249
15023,0.5192724115703321,0.8044445009688294
15024,0.7640354684331226,0.6462347291954154
15025,0.6648108196351349,0.8611838200211689
15026,0.4835333033891049,0.8276325616535544
15027,0.6107686990333364,0.8271544240544151
15028,0.7148605735267538,0.8689959790223492
15029,0.7222615721281258,0.7772425338838179
15030,0.533968748242612,0.842431210756575
15031,0.6147462562281162,0.6502600794589669
15032,0.7048822994635853,0.718822018465779
15033,0.6462973720418631,0.8858761148139288
15034,0.6519162324351335,0.8382208734877031
15035,0.5943267661957224,0.8825323564859494
15036,0.4757791413567192,0.8642180439917155
15037,0.684722992142512,0.8072380162124363
15038,0.6477574188433857,0.678421042643362
15039,0.6993523596172034,0.8469112990741122
15040,0.6042689635581526,0.7682943403716211
15041,0.7252440708202208,0.8163130109186009
15042,0.7243131237021242,0.7625391935562503
15043,0.6973041519664087,0.7974488054484802
15044,0.5776137048534292,0.8294598023018498
15045,0.5451049887191655,0.8060059893576501
15046,0.7612511327192025,0.8398659688562957
15047,0.6894597971698541,0.76495790343839
15048,0.7928496033881246,0.7949183811344195
15049,0.7363631978415909,0.7723514763031742
15050,0.6729561253908192,0.8770239680199519
15051,0.7785539673048368,0.8658452355734545
15052,0.6421700296801072,0.8738370666980452
15053,0.5639803072029524,0.6717981895438533
15054,0.7964780834480363,0.7232071780862812
15055,0.78668582085724,0.8269691781137514
15056,0.7413191850431974,0.8156616824433301
15057,0.7127621403196308,0.6910221863456875
15058,0.6640098416091194,0.850614431599083
15059,0.5637950604833769,0.8674383511931775
15060,0.6168881930423129,0.8654689777354776
15061,0.46071066934039395,0.8865462350683873
15062,0.6354003988626299,0.7545036065819662
15063,0.7409747689461442,0.7464447470803445
15064,0.49958987538394256,0.8063289586481991
15065,0.7347238155245291,0.6028863654309267
15066,0.6964652603661374,0.8673944694242746
15067,0.7529196488032677,0.8928091805954503
15068,0.7473314904253007,0.8368886615957666
15069,0.7077378441412507,0.8123883610076922
15070,0.672069168252903,0.7862523777583508
15071,0.5020635141187623,0.9011152072104092
15072,0.6032482724180619,0.7677687286749358
15073,0.5602031578628605,0.8025165574397204
15074,0.8242618390986964,0.7407768496493343
15075,0.6089431004267917,0.781657295008426
15076,0.728113123589967,0.7930686996425649
15077,0.5172454073692275,0.8627767171987795
15078,0.6882655896568622,0.7891658768297974
15079,0.7876746299652038,0.7541416627172152
15080,0.7516372704570897,0.7235905452939763
15081,0.7067615707079108,0.8083543676432529
15082,0.7285818868432038,0.8933270026855684
15083,0.458320598463373,0.8850326344078191
15084,0.696768755172074,0.8280123230705474
15085,0.7595621287257168,0.7613786594379665
15086,0.5721466943476323,0.7753641195904712
15087,0.7574310627492435,0.810366012361039
15088,0.4881258301510199,0.8031049338856399
15089,0.8033713005006827,0.8045892816238718
15090,0.4734977749775061,0.8426768909051854
15091,0.7021429566906866,0.8078656301742965
15092,0.6239075488410659,0.8826133784642204
15093,0.6974182482025448,0.8214487976080787
15094,0.6617565259658117,0.8813112050985837
15095,0.4565849628942772,0.8539105461733143
15096,0.6872627736609539,0.6308084588270003
15097,0.700995861270593,0.9114439243211232
15098,0.4727930941691922,0.8631613690426025
15099,0.7657872925628821,0.806406771589085
15100,0.5955303725891002,0.9032496463195386
15101,0.45754861494457205,0.8901375912863891
15102,0.5576682539016751,0.8176716394473804
15103,0.6499165676132539,0.71314337021805
15104,0.4492503408536393,0.8802378547798856
15105,0.7482017982192917,0.7086729119455336
15106,0.7460289482339508,0.8063520156577167
15107,0.7688490540705026,0.8417969171672518
15108,0.7923471304568065,0.8708438761373122
15109,0.5252640329018664,0.8806276194135109
15110,0.5965436412091666,0.8547381922702053
15111,0.7508288430653456,0.872251642587596
15112,0.5371042540963596,0.8687502938753616
15113,0.8432265829045745,0.7150512937736881
15114,0.5299917075578002,0.8507150743825723
15115,0.33111308693126446,0.878498439389515
15116,0.7759755627666787,0.8667446054464479
15117,0.6993991444128407,0.8626128677822003
15118,0.716011891654576,0.7920009841192223
15119,0.6264416656862615,0.8499459271743597
15120,0.6077186976609565,0.8196473340791868
15121,0.7175529913779833,0.8415521330514294
15122,0.6868712303325646,0.8156362020760762
15123,0.6960130308777767,0.5852354192588006
15124,0.5571018872614381,0.824924119079208
15125,0.4998154173430104,0.8633275158568464
15126,0.7138989123593869,0.8571258081497198
15127,0.612196460213399,0.7719448660789153
15128,0.4536890565108924,0.880428698282488
15129,0.6416996713140046,0.8158998648239888
15130,0.5107578003195751,0.8987898251152483
15131,0.6356440640031914,0.704912432853267
15132,0.5252594876639817,0.8886000949125312
15133,0.7189782321827213,0.669591973815805
15134,0.762634870973297,0.7116516954793308
15135,0.7589079350215366,0.8576201488627394
15136,0.7089332109971506,0.7761661062880508
15137,0.508766475218869,0.8708097237272039
15138,0.8356163130825638,0.7064203409866198
15139,0.5446578750939354,0.8104901708003913
15140,0.7469834874677972,0.827849465966894
15141,0.4786022278606823,0.8555721427893543
15142,0.7338436360550833,0.8272999483601884
15143,0.5134673152951521,0.8722204692318265
15144,0.7280590375883721,0.8715068188959636
15145,0.546106125067563,0.7402624989040149
15146,0.7215792653790026,0.7062211709335141
15147,0.41948617110961983,0.8868405774637073
15148,0.6083431187007483,0.8583477258876802
