id,EC1,EC2
14838,0.49026225173551163,0.7982420712509883
14839,0.7350853866805227,0.8619211114795381
14840,0.7343575212370869,0.6618126202000684
14841,0.6785889548795945,0.8043441535361248
14842,0.7157268157113819,0.8555120679543967
14843,0.5493400467197369,0.7876777866992994
14844,0.5605879386767156,0.8908242512926925
14845,0.6322791922750001,0.823000784759929
14846,0.6485020798366579,0.7355106360026824
14847,0.7170013958492627,0.7437298138567852
14848,0.8099532931677939,0.8005357878835831
14849,0.7092154443886258,0.8182976476740932
14850,0.7819854869447109,0.795518688463364
14851,0.44026219384071585,0.8061251592243069
14852,0.41680319760534545,0.8801219802845415
14853,0.7176719743138961,0.8532409269563436
14854,0.7438936799913217,0.7655013272585469
14855,0.6975969622740786,0.7517463733827989
14856,0.7663285913124507,0.8081573603626291
14857,0.6312101704217602,0.8331506809947892
14858,0.5455110773484946,0.7746219753546693
14859,0.7693054989472848,0.677888200717579
14860,0.7621474378474922,0.823981538711577
14861,0.8125773073544933,0.8195116475362084
14862,0.6515870901729123,0.7981752134090082
14863,0.799798693922303,0.8650329189294697
14864,0.7456199744942348,0.7745939298735137
14865,0.7026571537314034,0.7765412642538772
14866,0.6592174576579695,0.7616096456418027
14867,0.6232770688011114,0.8529853674766456
14868,0.722688063550215,0.7447672641750569
14869,0.7351750570832528,0.7335755380275273
14870,0.7305845927657535,0.815033705439494
14871,0.7518068021873594,0.7537377289692069
14872,0.7263106329774118,0.7990845933920054
14873,0.6929346555103527,0.6067124650554252
14874,0.6857069818536954,0.7619545480418418
14875,0.5625529542055849,0.8380697671988001
14876,0.44356296395753947,0.8858378633986325
14877,0.7615032385530475,0.8128605306916136
14878,0.5928306791079029,0.8206145733567225
14879,0.7637760691183014,0.8381992743705303
14880,0.5925301293589278,0.8119301902970484
14881,0.7832167523227855,0.8330585329956941
14882,0.7614186808760796,0.7682197814525857
14883,0.801315978807556,0.8079276025416451
14884,0.7436851295591471,0.7638897643289626
14885,0.7475152472368121,0.7279818831588472
14886,0.5381615346100158,0.8441922075854967
14887,0.766839952326408,0.7547093779404279
14888,0.7624191208737842,0.7797088444987844
14889,0.8018638479808177,0.7257670150322822
14890,0.5869352224742108,0.7560852710541142
14891,0.769952116507499,0.7157079072962536
14892,0.7777736148796587,0.8250133185873308
14893,0.7105565783764763,0.8431291828711769
14894,0.6039861291108656,0.7809011542601441
14895,0.6393224186229478,0.718946951074841
14896,0.7283783099473172,0.7185294828076393
14897,0.680796968189762,0.7816762827876871
14898,0.7325680446230924,0.859979379153713
14899,0.5546799867607833,0.8601076683657782
14900,0.5670151868522981,0.8400174199055906
14901,0.6393606295614109,0.8735162337153675
14902,0.5133997109110642,0.8537729711181159
14903,0.7726695189939968,0.7700889579545223
14904,0.5492253601406903,0.839891979575956
